,company_name,job_summary,job_title,City,State
897,Silfex,"Responsible for across-the-board processes including charge prep, growth, post run clean, inspection and data analysis. Stoop, kneel, crouch, or crawl and;",Manufacturing Engineer,Springfield, OH
898,Integrated Medical Solutions,"May use data collection terminals, digital scales, and computer interfaces and scanners to acquire data. Use data collection devices as designed and developed…",CNC / Mill / Lathe / Swiss Machinist,Mentor, OH
899,Kelly Services,"O Cisco Historical Data Server (HDS). 5+ years with UC/UCC Engineer or equivalent. Twinsburg, OH or Tampa, FL. Citizens and those authorized to work in the U.S.",UC Engineers (80k-140k+) NO C2C,Brecksville, OH
900,"UGN, Inc.","The Process Engineer plans utilization of facilities, equipment, materials and personnel to improve efficiency of operations while maintaining Company…",Process Engineer,Monroe, OH
901,Acumen Solutions,"Provision test data and environments appropriately. We are a global cloud consultancy combining the insight of our strategists, the vision of our innovators,…",Quality Assurance Analyst / Tester,Cleveland, OH
902,Mast Global,Ability to work on a large team of Data Engineers. Strategizes new uses for data and its interaction with data design.,Sr. Big Data Engineer (Hadoop),Columbus, OH
903,AstraZeneca,Motivated & energetic junior level engineer with a strong desire to learn automation and related equipment/systems. Manages life cycle of assets.,Automation Engineer - Operations,West Chester, OH
904,Tetra Tech,"Assist with environmental field data collection and site investigations. Engineer-in-Training certificate is required, or Professional Engineer license is…",Civil/Mining/Environmental Engineer/Junior Level,Canfield, OH
905,One Energy Enterprises,Field Engineer Internship – Spring and Summer 2020. View an example of filter questions we send to Field Engineer applicants.,Field Engineer Internship: Spring and Summer 2020 Semesters,Findlay, OH
906,Accenture,"Data Management solutions with capabilities, such as Data Ingestion, Data Curation, Metadata and Catalog, Data Security, Data Modeling, Data Wrangling.","Data Strategy Lead - Big Data, Cloud, Analytics",Cleveland, OH
907,STERIS,Our intern will be an active member of the Infection Prevention Technologies (IPT) Product Line Engineering Team supporting new product development and…,Electrical Engineer Intern,Mentor, OH
908,PolyOne Corporation,"Problem Solving Skills - Effectively identifies problems by framing issues, leveraging data and ultimately developing and implementing solutions.",Senior Application Development and Technical Service Engineer,Avon Lake, OH
909,MSLGROUP Germany,Problem solving skills based on structured data analysis. Must HAVE - C++ programming (structured text programming). Works within set priorities for work flow.,Software Engineer,Cincinnati, OH
910,Tindall Corporation,"Must have strong computer skills to include word processing-Word, spreadsheet-Excel, presentation-PowerPoint, documentation systems, data base management, and…",Industrial Engineer (Plant),United States,
911,Matrix Resources,5 years of manufacturing and mechanical process engineer background. Work closely with operations to suggest and use project management skills to implement…,Process Engineer,Perrysburg, OH
912,HydroChemPSC,Job Description - Automation Engineer (19001189). Create reports summarizing cleaning job data for customers. The Automation Engineer will use customer-provided…,Automation Engineer,Canal Fulton, OH
913,Terracon,Works under the supervision of a Professional Engineer. Evaluate mostly routine laboratory and field data for inclusion in reports. Terracon is an EEO employer.,Field Engineer,Columbus, OH
914,ACCESS Council (Area Cooperative Computerized Educ...,"Reads, analyzes and interprets data and reports. Makes corrections to users’ data, which cannot be accomplished by user-accessed computer programs, being…",Network Engineer,Youngstown, OH
915,DSW,"Install, test and implement hardware in the Data Center by working in unison with DC personnel. This will involve, physical and virtual servers in our data…",Sr. UNIX Systems Engineer,Columbus, OH
916,ILSCO Corp.,"Conduct IPS assessments, analyze data and develop goals and action plans to drive improvements, ensuring that follow-up action items are being addressed.",Continuous Improvement Engineer,Cincinnati, OH
917,General Electric,"The Lead Engineer - Process Engineering: In addition, as the Lead Engineer - Process Engineering, you will: Has the experience or expertise to solve problems.",Lead Engineer - Process Engineering,West Chester, OH
918,Manufacturing Advocacy & Growth Network (MAGNET),"Help keep MAGNET’s board, project funders, program stakeholders and others informed by collecting program outcome data, preparing reports, and preparing…",Startup Advisor,Cleveland, OH
919,Shared Services,"The IP Network Operations Engineer I is a full time, salaried exempt position. The IP Network Operations Engineer I is accountable for the following items:",IP Network Operations Engineer 1,Toledo, OH
920,Lubrizol Corporation,Our engineering co-op program is an important vehicle for hiring full-time engineers at Lubrizol. Projects may involve the streamlining of product processes and…,Corrosion Engineering Co-Op,Wickliffe, OH
921,Katalyst Healthcares & Life Sciences,Support overall data verification activities. Manual input of label data as required. CSV - Validation Engineer with 8+ years of experience in.,CSV Validation Lead,Cleveland, OH
922,Triumph Group,"Recommends actions by analyzing and interpreting data and making comparative analyses. The Forest team includes nearly 160 employees who engineer, manufacture,…",Engineer-Manufacturing 1,Forest, OH
923,Penske Logistics,Ability to analyze data and conduct extensive research required. The Logistics/Packaging Engineer is responsible for participating in logistics analysis and…,Engineer,Beachwood, OH
924,Charter Steel,"Experience with object-oriented programming languages and data structures. As part of the Automation Group, work closely with Engineers, Operations, the…",Intern - Software Engineer,Fostoria, OH
925,TRC Companies Inc,Serve as project coordinator or project engineer on assigned projects. Acquisition of on-site measurements and other field data to accomplish the design or…,Electric Distribution Engineer I,Gahanna, OH
926,Transportation Research Center Inc.,"O Vehicle data networking and on-board electronics. Experience in leading engineers and delegating tasks preferred. O V2V, V2I connectivity and Cyber-security.",Senior R&D Engineer 2019-050,East Liberty, OH
927,Fives,"Data analysis and multi-tasking skills. Ability to define problems, collect data, establish facts, and draw valid conclusions. Foreign language skills a plus.",International Sales Manager,Cleveland, OH
928,NeuroLogica,"Build a service data base of information to align with our corrective action systems. Must be able to assemble facts from various areas, analyze data, and…",Field Service Engineer,Cleveland, OH
929,BLS Revecore,"Provide interoperability subject matter expertise to the organization on work related to data elements, data exchange, and new data interfaces.",Interoperability and Integration Engineer,Cincinnati, OH
930,State Automobile Mutual Insurance Company,"Minimum of two years of prior data engineer experience. Build distributed, scalable, and reliable data pipelines that ingest and process data at scale and in…",Data Engineer,Columbus, OH
